filename,year,description,label,category,permalink
njp/30115/njp.32101013012156_00000253_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=253
njp/30115/njp.32101013012156_00000152_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=152
njp/30115/njp.32101013012156_00000077_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=77
njp/30115/njp.32101013012156_00000218_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=218
njp/30115/njp.32101013012156_00000253_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=253
njp/30115/njp.32101013012156_00000154_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=154
njp/30115/njp.32101013012156_00000119_01.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=119
njp/30115/njp.32101013012156_00000272_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=272
njp/30115/njp.32101013012156_00000269_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=269
njp/30115/njp.32101013012156_00000231_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=231
njp/30115/njp.32101013012156_00000227_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=227
njp/30115/njp.32101013012156_00000105_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=105
njp/30115/njp.32101013012156_00000185_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=185
njp/30115/njp.32101013012156_00000246_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=246
njp/30115/njp.32101013012156_00000218_02.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=218
njp/30115/njp.32101013012156_00000147_00.jpg,1835,"Elements of natural philosophy, with questions for review; illustrated by one hundred and eighty-eight engravings ... By Francis J. Grund ... | Grund, Francis J. 1804-1863. | Carter, Hendee & co., 1835.",carter-hendee,inline_image,https://babel.hathitrust.org/cgi/pt?id=njp.32101013012156&view=1up&seq=147
