filename,year,description,label,category,permalink
mdp/31656/mdp.39015063752268_00000015_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=15
mdp/31656/mdp.39015063752268_00000048_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=48
mdp/31656/mdp.39015063752268_00000036_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=36
mdp/31656/mdp.39015063752268_00000060_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=60
mdp/31656/mdp.39015063752268_00000072_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=72
mdp/31656/mdp.39015063752268_00000064_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=64
mdp/31656/mdp.39015063752268_00000041_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=41
mdp/31656/mdp.39015063752268_00000026_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=26
mdp/31656/mdp.39015063752268_00000015_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=15
mdp/31656/mdp.39015063752268_00000087_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=87
mdp/31656/mdp.39015063752268_00000091_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=91
mdp/31656/mdp.39015063752268_00000011_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=11
mdp/31656/mdp.39015063752268_00000064_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=64
mdp/31656/mdp.39015063752268_00000072_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=72
mdp/31656/mdp.39015063752268_00000032_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=32
mdp/31656/mdp.39015063752268_00000048_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=48
mdp/31656/mdp.39015063752268_00000006_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=6
mdp/31656/mdp.39015063752268_00000027_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=27
mdp/31656/mdp.39015063752268_00000052_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=52
mdp/31656/mdp.39015063752268_00000092_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=92
mdp/31656/mdp.39015063752268_00000049_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=49
mdp/31656/mdp.39015063752268_00000015_02.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=15
mdp/31656/mdp.39015063752268_00000044_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=44
mdp/31656/mdp.39015063752268_00000068_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=68
mdp/31656/mdp.39015063752268_00000040_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=40
mdp/31656/mdp.39015063752268_00000027_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=27
mdp/31656/mdp.39015063752268_00000040_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=40
mdp/31656/mdp.39015063752268_00000056_00.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=56
mdp/31656/mdp.39015063752268_00000015_03.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=15
mdp/31656/mdp.39015063752268_00000049_01.jpg,1836,Peter Parley's almanac for old and young. | None | None,peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015063752268&view=1up&seq=49
uc1/$03/uc1.$b305031_00000286_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=uc1.$b305031&view=1up&seq=286
uc1/$03/uc1.$b305031_00000221_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=uc1.$b305031&view=1up&seq=221
uc1/$03/uc1.$b305031_00000224_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=uc1.$b305031&view=1up&seq=224
uc1/$03/uc1.$b305031_00000021_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=uc1.$b305031&view=1up&seq=21
mdp/31086/mdp.39015003682765_00000171_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=171
mdp/31086/mdp.39015003682765_00000230_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=230
mdp/31086/mdp.39015003682765_00000021_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=21
mdp/31086/mdp.39015003682765_00000052_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=52
mdp/31086/mdp.39015003682765_00000027_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=27
mdp/31086/mdp.39015003682765_00000171_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=171
mdp/31086/mdp.39015003682765_00000052_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=52
mdp/31086/mdp.39015003682765_00000021_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=21
mdp/31086/mdp.39015003682765_00000140_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=140
mdp/31086/mdp.39015003682765_00000216_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=216
mdp/31086/mdp.39015003682765_00000252_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=252
mdp/31086/mdp.39015003682765_00000267_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=267
mdp/31086/mdp.39015003682765_00000132_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=132
mdp/31086/mdp.39015003682765_00000008_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=8
mdp/31086/mdp.39015003682765_00000074_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=74
mdp/31086/mdp.39015003682765_00000292_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=292
mdp/31086/mdp.39015003682765_00000252_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=252
mdp/31086/mdp.39015003682765_00000216_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=216
mdp/31086/mdp.39015003682765_00000132_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=132
mdp/31086/mdp.39015003682765_00000227_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=227
mdp/31086/mdp.39015003682765_00000267_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003682765&view=1up&seq=267
hvd/hn/hvd.hn5nuw_00000027_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuw&view=1up&seq=27
hvd/hn/hvd.hn5nuw_00000227_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuw&view=1up&seq=227
hvd/hn/hvd.hn5nuw_00000292_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuw&view=1up&seq=292
hvd/hn/hvd.hn5nuw_00000074_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuw&view=1up&seq=74
hvd/hn/hvd.hn5nuw_00000008_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuw&view=1up&seq=8
hvd/34508/hvd.32044055003883_00000008_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=8
hvd/34508/hvd.32044055003883_00000294_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=294
hvd/34508/hvd.32044055003883_00000254_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=254
hvd/34508/hvd.32044055003883_00000134_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=134
hvd/34508/hvd.32044055003883_00000026_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=26
hvd/34508/hvd.32044055003883_00000076_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=76
hvd/34508/hvd.32044055003883_00000026_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=26
hvd/34508/hvd.32044055003883_00000134_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=134
hvd/34508/hvd.32044055003883_00000111_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=111
hvd/34508/hvd.32044055003883_00000021_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=21
hvd/34508/hvd.32044055003883_00000334_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=334
hvd/34508/hvd.32044055003883_00000173_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=173
hvd/34508/hvd.32044055003883_00000054_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=54
hvd/34508/hvd.32044055003883_00000269_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=269
hvd/34508/hvd.32044055003883_00000229_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=229
hvd/34508/hvd.32044055003883_00000232_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=232
hvd/34508/hvd.32044055003883_00000173_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=173
hvd/34508/hvd.32044055003883_00000218_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=218
hvd/34508/hvd.32044055003883_00000334_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=334
hvd/34508/hvd.32044055003883_00000021_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=21
hvd/34508/hvd.32044055003883_00000027_00.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=27
hvd/34508/hvd.32044055003883_00000054_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=54
hvd/34508/hvd.32044055003883_00000269_01.jpg,1844,"History of the Indians of North and South America. By the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | Bradbury, Soden, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.32044055003883&view=1up&seq=269
hvd/hn/hvd.hn5nuq_00000066_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=66
hvd/hn/hvd.hn5nuq_00000155_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=155
hvd/hn/hvd.hn5nuq_00000601_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=601
hvd/hn/hvd.hn5nuq_00000030_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=30
hvd/hn/hvd.hn5nuq_00000047_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=47
hvd/hn/hvd.hn5nuq_00000011_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=11
hvd/hn/hvd.hn5nuq_00000450_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=450
hvd/hn/hvd.hn5nuq_00000473_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=473
hvd/hn/hvd.hn5nuq_00000029_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=29
hvd/hn/hvd.hn5nuq_00000492_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=492
hvd/hn/hvd.hn5nuq_00000648_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=648
hvd/hn/hvd.hn5nuq_00000475_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=475
hvd/hn/hvd.hn5nuq_00000034_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=34
hvd/hn/hvd.hn5nuq_00000586_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=586
hvd/hn/hvd.hn5nuq_00000022_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=22
hvd/hn/hvd.hn5nuq_00000438_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=438
hvd/hn/hvd.hn5nuq_00000550_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,inline_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=550
hvd/hn/hvd.hn5nuq_00000058_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=58
hvd/hn/hvd.hn5nuq_00000250_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=250
hvd/hn/hvd.hn5nuq_00000206_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=206
hvd/hn/hvd.hn5nuq_00000512_00.jpg,1844,"Lives of celebrated American Indians: by the author of Peter Parley's tales. | Goodrich, Samuel G. 1793-1860. | J. M. Allen, 1844.",peter-parley,plate_image,https://babel.hathitrust.org/cgi/pt?id=hvd.hn5nuq&view=1up&seq=512
